symbol	entrez_id	source
TAF-IBETA	6418	hgnc_alias
TAF1	6872	hgnc_symbol
TAF10	6881	hgnc_symbol
TAF11	6882	hgnc_symbol
TAF11L1	285697	hgnc_symbol
TAF11L10	112488738	hgnc_symbol
TAF11L11	112488746	hgnc_symbol
TAF11L12	112488739	hgnc_symbol
TAF11L13	112488747	hgnc_symbol
TAF11L14	112488740	hgnc_symbol
TAF11L2	391742	hgnc_symbol
TAF11L3	646103	hgnc_symbol
TAF11L4	391746	hgnc_symbol
TAF11L5	646066	hgnc_symbol
TAF11L6	391747	hgnc_symbol
TAF11L7	112488736	hgnc_symbol
TAF11L8	112488737	hgnc_symbol
TAF11L9	112488745	hgnc_symbol
TAF12	6883	hgnc_symbol
TAF12-DT	105378616	hgnc_symbol
TAF13	6884	hgnc_symbol
TAF13P	246112	hgnc_prev_symbol
TAF13P1	246112	hgnc_symbol
TAF13P2	100462886	hgnc_symbol
TAF140	83860	hgnc_alias
TAF15	8148	hgnc_symbol
TAF172	9044	hgnc_alias
TAF1A	9015	hgnc_symbol
TAF1A-AS1	100506161	hgnc_symbol
TAF1B	9014	hgnc_symbol
TAF1C	9013	hgnc_symbol
TAF1D	79101	hgnc_symbol
TAF1L	138474	hgnc_symbol
TAF2	6873	hgnc_symbol
TAF2A	6872	hgnc_prev_symbol
TAF2B	6873	hgnc_prev_symbol
TAF2C	6874	hgnc_prev_symbol
TAF2C1	6874	hgnc_prev_symbol
TAF2C2	493913	hgnc_alias
TAF2D	6877	hgnc_prev_symbol
TAF2E	6878	hgnc_prev_symbol
TAF2F	6879	hgnc_prev_symbol
TAF2G	6880	hgnc_prev_symbol
TAF2GL	163088	hgnc_alias
TAF2H	6881	hgnc_prev_symbol
TAF2I	6882	hgnc_prev_symbol
TAF2J	6883	hgnc_prev_symbol
TAF2K	6884	hgnc_prev_symbol
TAF2N	8148	hgnc_prev_symbol
TAF2Q	54457	hgnc_prev_symbol
TAF2S	10915	hgnc_prev_symbol
TAF3	83860	hgnc_symbol
TAF3B1	55814	hgnc_prev_symbol
TAF3B2	2972	hgnc_prev_symbol
TAF3C	2972	hgnc_prev_symbol
TAF4	6874	hgnc_symbol
TAF4A	6874	hgnc_prev_symbol
TAF4B	493913	hgnc_alias
TAF5	6877	hgnc_symbol
TAF5L	27097	hgnc_symbol
TAF5LP	645744	hgnc_prev_symbol
TAF5LP1	645744	hgnc_symbol
TAF6	6878	hgnc_symbol
TAF6L	10629	hgnc_symbol
TAF7	6879	hgnc_symbol
TAF7L	54457	hgnc_symbol
TAF8	129685	hgnc_symbol
TAF9	6880	hgnc_symbol
TAF9B	51616	hgnc_symbol
TAF9BP1	246135	hgnc_symbol
TAF9BP2	100130319	hgnc_symbol
TAF9L	51616	hgnc_prev_symbol
TAF9P1	360002	hgnc_symbol
TAF9P2	360003	hgnc_symbol
TAF9P3	163088	hgnc_symbol
TAFA-1	407738	hgnc_alias
TAFA-2	338811	hgnc_alias
TAFA-3	284467	hgnc_alias
TAFA-4	151647	hgnc_alias
TAFA-5	25817	hgnc_alias
TAFA1	407738	hgnc_symbol
TAFA2	338811	hgnc_symbol
TAFA3	284467	hgnc_symbol
TAFA4	151647	hgnc_symbol
TAFA5	25817	hgnc_symbol
TAFA5-AS1	284933	hgnc_symbol
TAFAZZIN	6901	hgnc_symbol
TAFF1	53349	hgnc_alias
TAFI	1361	hgnc_alias
TAFI110	9013	hgnc_alias
TAFI48	9015	hgnc_alias
TAFI63	9014	hgnc_alias
TAFI95	9013	hgnc_alias
TAFII100	6877	hgnc_alias
TAFII105	493913	hgnc_alias
TAFII130	6874	hgnc_alias
TAFII135	6874	hgnc_alias
TAFII140	83860	hgnc_alias
TAFII150	6873	hgnc_alias
TAFII170	9044	hgnc_alias
TAFII18	6884	hgnc_alias
TAFII20	6883	hgnc_alias
TAFII250	6872	hgnc_alias
TAFII28	6882	hgnc_alias
TAFII30	6881	hgnc_alias
TAFII31	6880	hgnc_alias
TAFII31L	51616	hgnc_alias
TAFII32	6880	hgnc_alias
TAFII55	6879	hgnc_alias
TAFII70	6878	hgnc_alias
TAFII80	6878	hgnc_alias
TAFII85	6878	hgnc_alias
TAFIID32	6880	hgnc_alias
TAG	404663	hgnc_alias
TAG-1	6900	hgnc_alias
TAG7	8993	hgnc_alias
TAGAP	117289	hgnc_symbol
TAGAP-AS1	105378083	hgnc_symbol
TAGE4	5817	hgnc_alias
TAGL	114770	hgnc_alias
TAGL-ALPHA	114770	hgnc_alias
TAGL-BETA	114770	hgnc_alias
TAGL-LIKE	114770	hgnc_alias
TAGLN	6876	hgnc_symbol
TAGLN1	6876	hgnc_alias
TAGLN2	8407	hgnc_symbol
TAGLN2P1	100418887	hgnc_symbol
TAGLN2P2	642319	hgnc_symbol
TAGLN3	29114	hgnc_symbol
TAH1	79657	hgnc_alias
TAHCCP1	23111	hgnc_alias
TAHCCP2	25953	hgnc_alias
TAIF	9235	hgnc_alias
TAIFB	9235	hgnc_alias
TAIFD	9235	hgnc_alias
TAIL1	145501	hgnc_alias
TAIP-12	81566	hgnc_alias
TAIP-2	80034	hgnc_alias
TAIP-3	64651	hgnc_alias
TAJ	55504	hgnc_alias
TAJ-ALPHA	55504	hgnc_alias
TAK	1025	hgnc_alias
TAK1	6885	hgnc_prev_symbol
TAK1L	56911	hgnc_alias
TAKL	56911	hgnc_alias
TAKL-1	56911	hgnc_alias
TAKL-2	56911	hgnc_alias
TAKL-4	56911	hgnc_alias
TAKR	389932	hgnc_alias
TAL	90678	hgnc_alias
TAL-H	6889	hgnc_alias
TAL1	6886	hgnc_symbol
TAL2	6887	hgnc_symbol
TALAM1	109136579	hgnc_symbol
TALDO	6889	hgnc_prev_symbol
TALDO1	6888	hgnc_symbol
TALDO1P1	6889	hgnc_symbol
TALDOP1	6889	hgnc_prev_symbol
TALI	4253	hgnc_alias
TALK-1	83795	hgnc_alias
TALK-2	89822	hgnc_alias
TALK1	83795	hgnc_alias
TALK2	89822	hgnc_alias
TALL-1	10673	hgnc_alias
TALL1	10673	hgnc_alias
TALLA-1	7102	hgnc_alias
TALNEC2	375295	hgnc_alias
TALPID3	9786	hgnc_alias
TAMALIN	160622	hgnc_symbol
TAMALIN-AS1	692159	hgnc_symbol
TAMM41	132001	hgnc_symbol
TAMO	9825	hgnc_alias
TAN1	4851	hgnc_prev_symbol
TANAR	128266846	hgnc_symbol
TANC1	85461	hgnc_symbol
TANC2	26115	hgnc_symbol
TANCR	8743	hgnc_alias
TANGERIN	254102	hgnc_alias
TANGO	375056	hgnc_alias
TANGO1	375056	hgnc_alias
TANGO10A	388419	hgnc_alias
TANGO10B	3959	hgnc_alias
TANGO13A	8460	hgnc_alias
TANGO13B	8459	hgnc_alias
TANGO14	116150	hgnc_alias
TANGO2	128989	hgnc_symbol
TANGO4	5356	hgnc_alias
TANGO5	81671	hgnc_alias
TANGO6	79613	hgnc_symbol
TANGO7	10480	hgnc_alias
TANGO9	54978	hgnc_alias
TANK	10010	hgnc_symbol
TANK-AS1	105373719	hgnc_symbol
TANK2	80351	hgnc_alias
TAO1	57551	hgnc_alias
TAO2	9344	hgnc_alias
TAO2BETA	9344	hgnc_alias
TAOK1	57551	hgnc_symbol
TAOK2	9344	hgnc_symbol
TAOK3	51347	hgnc_symbol
TAOS1	220064	hgnc_alias
TAOS2	55107	hgnc_alias
TAP	2317	hgnc_alias
TAP1	23541	hgnc_alias
TAP1-AS1	100507463	hgnc_alias
TAP2	266629	hgnc_alias
TAP20	23421	hgnc_alias
TAP26	29080	hgnc_alias
TAP3	284904	hgnc_alias
TAP68	11078	hgnc_alias
TAPA	6892	hgnc_alias
TAPA-1	975	hgnc_alias
TAPA1	975	hgnc_prev_symbol
TAPBP	6892	hgnc_symbol
TAPBP-R	55080	hgnc_alias
TAPBPL	55080	hgnc_symbol
TAPBPR	55080	hgnc_alias
TAPE	54862	hgnc_alias
TAPK	57410	hgnc_alias
TAPL-2	56001	hgnc_alias
TAPP1	59338	hgnc_alias
TAPP2	59339	hgnc_alias
TAPR1	29035	hgnc_alias
TAPS	151516	hgnc_alias
TAPSAKI	104502417	hgnc_alias
TAPSAR1	100507463	hgnc_prev_symbol
TAPT1	202018	hgnc_symbol
TAPT1-AS1	202020	hgnc_symbol
TAQPEP	206338	hgnc_alias
TAR1	134864	hgnc_alias
TAR3	134860	hgnc_alias
TAR5	83551	hgnc_alias
TARA	11078	hgnc_alias
TARBP1	6894	hgnc_symbol
TARBP2	6895	hgnc_symbol
TARBP2P	6896	hgnc_prev_symbol
TARBP2P1	6896	hgnc_symbol
TARC	6361	hgnc_alias
TARDBP	23435	hgnc_symbol
TARDBPL	643503	hgnc_prev_symbol
TARDBPP1	643503	hgnc_symbol
TARDBPP2	440142	hgnc_symbol
TARDBPP3	643387	hgnc_symbol
TARDBPP4	100128540	hgnc_symbol
TARDBPP5	100996860	hgnc_symbol
TARG1	221443	hgnc_alias
TARID	100507308	hgnc_symbol
TARM1	441864	hgnc_symbol
TARPP	10777	hgnc_alias
TARS	6897	hgnc_prev_symbol
TARS1	6897	hgnc_symbol
TARS1-DT	107986411	hgnc_symbol
TARS2	80222	hgnc_symbol
TARS2P1	100533844	hgnc_symbol
TARS3	123283	hgnc_symbol
TARSH	25890	hgnc_alias
TARSL1	80222	hgnc_prev_symbol
TARSL2	123283	hgnc_prev_symbol
TAS1R1	80835	hgnc_symbol
TAS1R2	80834	hgnc_symbol
TAS1R3	83756	hgnc_symbol
TAS2R1	50834	hgnc_symbol
TAS2R10	50839	hgnc_symbol
TAS2R12	266656	hgnc_prev_symbol
TAS2R12P	266656	hgnc_symbol
TAS2R13	50838	hgnc_symbol
TAS2R14	50840	hgnc_symbol
TAS2R15	266657	hgnc_prev_symbol
TAS2R15P	266657	hgnc_symbol
TAS2R16	50833	hgnc_symbol
TAS2R18	338414	hgnc_prev_symbol
TAS2R18P	338414	hgnc_symbol
TAS2R19	259294	hgnc_symbol
TAS2R2	338396	hgnc_symbol
TAS2R20	259295	hgnc_symbol
TAS2R22	266661	hgnc_prev_symbol
TAS2R22P	266661	hgnc_symbol
TAS2R23	259294	hgnc_prev_symbol
TAS2R2P	338396	hgnc_prev_symbol
TAS2R3	50831	hgnc_symbol
TAS2R30	259293	hgnc_symbol
TAS2R31	259290	hgnc_symbol
TAS2R33	266665	hgnc_symbol
TAS2R36	266666	hgnc_symbol
TAS2R37	266667	hgnc_prev_symbol
TAS2R37P	266667	hgnc_symbol
TAS2R38	5726	hgnc_symbol
TAS2R39	259285	hgnc_symbol
TAS2R4	50832	hgnc_symbol
TAS2R40	259286	hgnc_symbol
TAS2R41	259287	hgnc_symbol
TAS2R42	353164	hgnc_symbol
TAS2R43	259289	hgnc_symbol
TAS2R44	259290	hgnc_prev_symbol
TAS2R45	259291	hgnc_symbol
TAS2R46	259292	hgnc_symbol
TAS2R47	259293	hgnc_prev_symbol
TAS2R48	259294	hgnc_prev_symbol
TAS2R49	259295	hgnc_prev_symbol
TAS2R5	54429	hgnc_symbol
TAS2R50	259296	hgnc_symbol
TAS2R55	353164	hgnc_alias
TAS2R6	448990	hgnc_prev_symbol
TAS2R60	338398	hgnc_symbol
TAS2R62	338399	hgnc_alias
TAS2R62P	338399	hgnc_symbol
TAS2R63P	338413	hgnc_symbol
TAS2R64P	338412	hgnc_symbol
TAS2R65	338414	hgnc_alias
TAS2R65P	338414	hgnc_prev_symbol
TAS2R67P	448991	hgnc_symbol
TAS2R68P	100653053	hgnc_symbol
TAS2R6P	448990	hgnc_symbol
TAS2R7	50837	hgnc_symbol
TAS2R8	50836	hgnc_symbol
TAS2R9	50835	hgnc_symbol
TASK	3777	hgnc_alias
TASK-1	3777	hgnc_alias
TASK-2	8645	hgnc_alias
TASK-3	51305	hgnc_alias
TASK-4	89822	hgnc_alias
TASK-5	60598	hgnc_alias
TASK1	3777	hgnc_alias
TASK2	8645	hgnc_alias
TASK3	51305	hgnc_alias
TASK4	89822	hgnc_alias
TASK5	60598	hgnc_alias
TASL	80231	hgnc_symbol
TASOR	23272	hgnc_symbol
TASOR1	23272	hgnc_alias
TASOR2	54906	hgnc_symbol
TASP	94031	hgnc_alias
TASP1	55617	hgnc_symbol
TASR1	10772	hgnc_alias
TASR2	10772	hgnc_alias
TASSC	25934	hgnc_alias
TASTIN	10024	hgnc_alias
TAT	6898	hgnc_symbol
TAT-AS1	100132529	hgnc_symbol
TAT-SF1	27336	hgnc_alias
TAT-SF1-L	387039	hgnc_alias
TAT1	117247	hgnc_alias
TATDN1	83940	hgnc_symbol
TATDN1P1	728737	hgnc_symbol
TATDN2	9797	hgnc_symbol
TATDN2P1	100131103	hgnc_symbol
TATDN2P2	100272205	hgnc_symbol
TATDN2P3	100420458	hgnc_symbol
TATDN3	128387	hgnc_symbol
TATI	6690	hgnc_alias
TATIP	22954	hgnc_alias
TAU	4137	hgnc_alias
TAU-40	4137	hgnc_alias
TAU-PHF6	4137	hgnc_alias
TAUCSTF-64	23283	hgnc_alias
TAUT	6533	hgnc_alias
TAX	6900	hgnc_prev_symbol
TAX1	6900	hgnc_alias
TAX1BP1	8887	hgnc_symbol
TAX1BP1-AS1	105375210	hgnc_symbol
TAX1BP2	55697	hgnc_prev_symbol
TAX1BP3	30851	hgnc_symbol
TAX40	50855	hgnc_alias
TAXREB107	6128	hgnc_alias
TAXREB67	468	hgnc_alias
TAXREB67P	469	hgnc_alias
TAZ	6901	hgnc_prev_symbol
TAZ-1	10472	hgnc_alias
TAZ1	6901	hgnc_alias
TB-5	84897	hgnc_alias
TB1	92840	hgnc_alias
TB10	9168	hgnc_alias
TB2	7905	hgnc_alias
TB3-1	2107	hgnc_alias
TB4X	7114	hgnc_alias
TB4Y	9087	hgnc_alias
TBATA	219793	hgnc_symbol
TBC	23216	hgnc_alias
TBC1	23216	hgnc_alias
TBC1D1	23216	hgnc_symbol
TBC1D1-AS1	124900692	hgnc_symbol
TBC1D10	83874	hgnc_prev_symbol
TBC1D10A	83874	hgnc_symbol
TBC1D10B	26000	hgnc_symbol
TBC1D10C	374403	hgnc_symbol
TBC1D11	23637	hgnc_alias
TBC1D12	23232	hgnc_symbol
TBC1D13	54662	hgnc_symbol
TBC1D14	57533	hgnc_symbol
TBC1D15	64786	hgnc_symbol
TBC1D16	125058	hgnc_symbol
TBC1D17	79735	hgnc_symbol
TBC1D18	9910	hgnc_alias
TBC1D19	55296	hgnc_symbol
TBC1D2	55357	hgnc_symbol
TBC1D20	128637	hgnc_symbol
TBC1D21	161514	hgnc_symbol
TBC1D22A	25771	hgnc_symbol
TBC1D22A-AS1	642757	hgnc_symbol
TBC1D22A-DT	119863861	hgnc_prev_symbol
TBC1D22B	55633	hgnc_symbol
TBC1D23	55773	hgnc_symbol
TBC1D24	57465	hgnc_symbol
TBC1D25	4943	hgnc_symbol
TBC1D26	353149	hgnc_symbol
TBC1D26-AS1	105371560	hgnc_symbol
TBC1D27	96597	hgnc_prev_symbol
TBC1D27P	96597	hgnc_symbol
TBC1D28	254272	hgnc_symbol
TBC1D29	26083	hgnc_prev_symbol
TBC1D29P	26083	hgnc_symbol
TBC1D2A	55357	hgnc_alias
TBC1D2B	23102	hgnc_symbol
TBC1D3	729873	hgnc_symbol
TBC1D30	23329	hgnc_symbol
TBC1D31	93594	hgnc_symbol
TBC1D32	221322	hgnc_symbol
TBC1D3A	729873	hgnc_alias
TBC1D3B	414059	hgnc_symbol
TBC1D3C	414060	hgnc_symbol
TBC1D3D	101060389	hgnc_symbol
TBC1D3E	102723859	hgnc_symbol
TBC1D3F	84218	hgnc_symbol
TBC1D3G	101060321	hgnc_symbol
TBC1D3H	729877	hgnc_symbol
TBC1D3I	414059	hgnc_prev_symbol
TBC1D3J	100510707	hgnc_prev_symbol
TBC1D3JP	100510707	hgnc_symbol
TBC1D3K	101060351	hgnc_symbol
TBC1D3L	101060376	hgnc_symbol
TBC1D3P1	400609	hgnc_symbol
TBC1D3P1-DHX40P1	653645	hgnc_symbol
TBC1D3P2	440452	hgnc_symbol
TBC1D3P3	653017	hgnc_symbol
TBC1D3P4	100631253	hgnc_symbol
TBC1D3P5	440419	hgnc_symbol
TBC1D3P6	101928566	hgnc_symbol
TBC1D3P7	106480773	hgnc_symbol
TBC1D4	9882	hgnc_symbol
TBC1D5	9779	hgnc_symbol
TBC1D6	79774	hgnc_alias
TBC1D7	51256	hgnc_symbol
TBC1D8	11138	hgnc_symbol
TBC1D8-AS1	100506286	hgnc_symbol
TBC1D8B	54885	hgnc_symbol
TBC1D9	23158	hgnc_symbol
TBC1D9-AS1	124900787	hgnc_symbol
TBC1D9B	23061	hgnc_symbol
TBC7	51256	hgnc_alias
TBCA	6902	hgnc_symbol
TBCAP1	494540	hgnc_symbol
TBCAP2	494541	hgnc_symbol
TBCAP3	101290501	hgnc_symbol
TBCB	1155	hgnc_symbol
TBCC	6903	hgnc_symbol
TBCCD1	55171	hgnc_symbol
TBCCD2	6102	hgnc_alias
TBCD	6904	hgnc_symbol
TBCE	6905	hgnc_symbol
TBCEL	219899	hgnc_symbol
TBCEL-TECTA	116804918	hgnc_symbol
TBCK	93627	hgnc_symbol
TBDN100	80155	hgnc_alias
TBE-1	4313	hgnc_alias
TBG	6906	hgnc_prev_symbol
TBILA	112806053	hgnc_symbol
TBK1	29110	hgnc_symbol
TBKBP1	9755	hgnc_symbol
TBL1	6907	hgnc_prev_symbol
TBL1X	6907	hgnc_symbol
TBL1XR1	79718	hgnc_symbol
TBL1XR1-AS1	100874217	hgnc_symbol
TBL1Y	90665	hgnc_symbol
TBL1YP1	286555	hgnc_symbol
TBL2	26608	hgnc_symbol
TBL3	10607	hgnc_symbol
TBLR1	79718	hgnc_alias
TBLYM	30009	hgnc_alias
TBN	129685	hgnc_prev_symbol
TBP	6908	hgnc_symbol
TBP-1	5702	hgnc_alias
TBP-7	5704	hgnc_alias
TBP1	5702	hgnc_alias
TBP10	5705	hgnc_alias
TBP2	387332	hgnc_alias
TBP7	5704	hgnc_alias
TBPIP	29893	hgnc_alias
TBPL1	9519	hgnc_symbol
TBPL1P1	100856791	hgnc_symbol
TBPL2	387332	hgnc_symbol
TBR-I	7046	hgnc_alias
TBR-II	7048	hgnc_alias
TBR1	10716	hgnc_symbol
TBR2	8320	hgnc_alias
TBRG1	84897	hgnc_symbol
TBRG4	9238	hgnc_symbol
TBRI	7046	hgnc_alias
TBRII	7048	hgnc_alias
TBS	6299	hgnc_prev_symbol
TBULC	118597829	hgnc_alias
TBUR1	107985307	hgnc_alias
TBX1	6899	hgnc_symbol
TBX10	347853	hgnc_symbol
TBX13	347853	hgnc_alias
TBX14	6913	hgnc_prev_symbol
TBX15	6913	hgnc_symbol
TBX18	9096	hgnc_symbol
TBX18-AS1	102724201	hgnc_symbol
TBX19	9095	hgnc_symbol
TBX2	6909	hgnc_symbol
TBX2-AS1	103689912	hgnc_symbol
TBX20	57057	hgnc_symbol
TBX21	30009	hgnc_symbol
TBX22	50945	hgnc_symbol
TBX23	57160	hgnc_prev_symbol
TBX23P	57160	hgnc_symbol
TBX3	6926	hgnc_symbol
TBX3-AS1	105370000	hgnc_symbol
TBX3-ISO	6926	hgnc_alias
TBX4	9496	hgnc_symbol
TBX5	6910	hgnc_symbol
TBX5-AS1	255480	hgnc_symbol
TBX6	6911	hgnc_symbol
TBX7	347853	hgnc_prev_symbol
TBXA2R	6915	hgnc_symbol
TBXAS1	6916	hgnc_symbol
TBXT	6862	hgnc_symbol
TBZF	171392	hgnc_alias
TC	1604	hgnc_alias
TC-1	56892	hgnc_alias
TC-25	5879	hgnc_alias
TC-PTP	5771	hgnc_alias
TC0101441	101929441	hgnc_alias
TC1	56892	hgnc_alias
TC10	23433	hgnc_alias
TC2	6948	hgnc_alias
TC21	22800	hgnc_alias
TC2N	123036	hgnc_symbol
TC4	5901	hgnc_alias
TC45	5771	hgnc_alias
TC48	5771	hgnc_alias
TCA3	6346	hgnc_alias
TCA4	6366	hgnc_alias
TCAB1	55135	hgnc_alias
TCAF1	9747	hgnc_symbol
TCAF1P1	653199	hgnc_symbol
TCAF2	285966	hgnc_symbol
TCAF2BP	653691	hgnc_alias
TCAF2C	100533814	hgnc_symbol
TCAF2P1	653691	hgnc_symbol
TCAG_1641141	340274	hgnc_alias
TCAG_1641456	619190	hgnc_alias
TCAG_1643085	804	hgnc_alias
TCAG_1781704	220832	hgnc_alias
TCAG_1783340	392872	hgnc_alias
TCAG_1818537	646531	hgnc_alias
TCAG_1951439	64764	hgnc_alias
TCAG_1970866	729948	hgnc_alias
TCAG_29001	442525	hgnc_alias
TCAG_30283	442290	hgnc_alias
TCAG_9762	392843	hgnc_alias
TCAIM	285343	hgnc_symbol
TCAM1	146771	hgnc_prev_symbol
TCAM1P	146771	hgnc_symbol
TCAP	8557	hgnc_symbol
TCBA1	154215	hgnc_prev_symbol
TCBAP0758	81857	hgnc_alias
TCBLR	51293	hgnc_alias
TCBP49	5955	hgnc_alias
TCC52	25853	hgnc_alias
TCCE518	79853	hgnc_alias
TCCR	9466	hgnc_alias
TCD	1121	hgnc_prev_symbol
TCEA	6917	hgnc_prev_symbol
TCEA1	6917	hgnc_symbol
TCEA1P	6918	hgnc_prev_symbol
TCEA1P1	6918	hgnc_symbol
TCEA1P2	399511	hgnc_symbol
TCEA1P3	340501	hgnc_symbol
TCEA1P4	100421350	hgnc_symbol
TCEA2	6919	hgnc_symbol
TCEA3	6920	hgnc_symbol
TCEAL1	9338	hgnc_symbol
TCEAL2	140597	hgnc_symbol
TCEAL3	85012	hgnc_symbol
TCEAL3-AS1	100874119	hgnc_symbol
TCEAL4	79921	hgnc_symbol
TCEAL4P1	100874432	hgnc_symbol
TCEAL5	340543	hgnc_symbol
TCEAL6	158931	hgnc_symbol
TCEAL7	56849	hgnc_symbol
TCEAL8	90843	hgnc_symbol
TCEAL8P1	107986036	hgnc_symbol
TCEAL9	51186	hgnc_symbol
TCEAL9P1	133039959	hgnc_symbol
TCEANC	170082	hgnc_symbol
TCEANC1	170082	hgnc_alias
TCEANC2	127428	hgnc_symbol
TCEB1	6921	hgnc_prev_symbol
TCEB1L	6500	hgnc_alias
TCEB1P	6922	hgnc_prev_symbol
TCEB1P10	100462871	hgnc_prev_symbol
TCEB1P11	100462872	hgnc_prev_symbol
TCEB1P12	100462874	hgnc_prev_symbol
TCEB1P13	100462875	hgnc_prev_symbol
TCEB1P14	100462876	hgnc_prev_symbol
TCEB1P15	100462877	hgnc_prev_symbol
TCEB1P16	100462878	hgnc_prev_symbol
TCEB1P17	100462879	hgnc_prev_symbol
TCEB1P18	100130626	hgnc_prev_symbol
TCEB1P19	100462880	hgnc_prev_symbol
TCEB1P2	283747	hgnc_prev_symbol
TCEB1P20	100287778	hgnc_prev_symbol
TCEB1P21	100462866	hgnc_prev_symbol
TCEB1P22	100287579	hgnc_prev_symbol
TCEB1P23	100462881	hgnc_prev_symbol
TCEB1P24	100287692	hgnc_prev_symbol
TCEB1P25	100287692	hgnc_prev_symbol
TCEB1P26	118097967	hgnc_prev_symbol
TCEB1P27	107133523	hgnc_prev_symbol
TCEB1P28	100287483	hgnc_prev_symbol
TCEB1P29	100132973	hgnc_prev_symbol
TCEB1P3	644540	hgnc_prev_symbol
TCEB1P30	106481670	hgnc_prev_symbol
TCEB1P31	100422582	hgnc_prev_symbol
TCEB1P32	106481964	hgnc_prev_symbol
TCEB1P33	101928827	hgnc_prev_symbol
TCEB1P34	106481671	hgnc_prev_symbol
TCEB1P35	106480250	hgnc_prev_symbol
TCEB1P4	100462873	hgnc_prev_symbol
TCEB1P5	100288493	hgnc_prev_symbol
TCEB1P6	100462867	hgnc_prev_symbol
TCEB1P7	100462868	hgnc_prev_symbol
TCEB1P8	100462869	hgnc_prev_symbol
TCEB1P9	100462870	hgnc_prev_symbol
TCEB2	6923	hgnc_prev_symbol
TCEB2P1	246717	hgnc_prev_symbol
TCEB2P2	253665	hgnc_prev_symbol
TCEB2P3	100856810	hgnc_prev_symbol
TCEB2P4	100874519	hgnc_prev_symbol
TCEB3	6924	hgnc_prev_symbol
TCEB3-AS1	100506963	hgnc_prev_symbol
TCEB3A	6924	hgnc_alias
TCEB3B	51224	hgnc_prev_symbol
TCEB3BP1	57455	hgnc_prev_symbol
TCEB3C	162699	hgnc_prev_symbol
TCEB3CL	728929	hgnc_prev_symbol
TCEB3CL2	100506888	hgnc_prev_symbol
TCEB3L	51224	hgnc_alias
TCEB3L2	162699	hgnc_alias
TCELLPTP	5771	hgnc_alias
TCERG1	10915	hgnc_symbol
TCERG1L	256536	hgnc_symbol
TCERG1L-AS1	101927489	hgnc_symbol
TCERG1P1	100420957	hgnc_symbol
TCERG1P2	100421029	hgnc_symbol
TCF-1	6932	hgnc_alias
TCF-4	6934	hgnc_alias
TCF1	6927	hgnc_prev_symbol
TCF10	51176	hgnc_alias
TCF11	4779	hgnc_prev_symbol
TCF12	6938	hgnc_symbol
TCF12-DT	145783	hgnc_symbol
TCF13	7003	hgnc_prev_symbol
TCF13L1	7004	hgnc_prev_symbol
TCF14	3172	hgnc_prev_symbol
TCF15	6939	hgnc_symbol
TCF16	1147	hgnc_prev_symbol
TCF17	6940	hgnc_prev_symbol
TCF19	6941	hgnc_symbol
TCF1ALPHA	51176	hgnc_alias
TCF2	6928	hgnc_prev_symbol
TCF20	6942	hgnc_symbol
TCF21	6943	hgnc_symbol
TCF23	150921	hgnc_symbol
TCF24	100129654	hgnc_symbol
TCF25	22980	hgnc_symbol
TCF3	6929	hgnc_symbol
TCF3P1	100129107	hgnc_symbol
TCF4	6925	hgnc_symbol
TCF4-AS1	105372127	hgnc_symbol
TCF4-AS2	106480339	hgnc_symbol
TCF5	1051	hgnc_prev_symbol
TCF6	7019	hgnc_prev_symbol
TCF6L1	260341	hgnc_prev_symbol
TCF6L2	7019	hgnc_prev_symbol
TCF6L3	260340	hgnc_prev_symbol
TCF7	6932	hgnc_symbol
TCF7L1	83439	hgnc_symbol
TCF7L1-IT1	100874334	hgnc_symbol
TCF7L2	6934	hgnc_symbol
TCF7L3	51176	hgnc_alias
TCF8	6935	hgnc_prev_symbol
TCF9	6936	hgnc_prev_symbol
TCFB1	5463	hgnc_alias
TCFCOUP1	7025	hgnc_alias
TCFEB	7942	hgnc_alias
TCFEC	22797	hgnc_alias
TCFL1	6944	hgnc_prev_symbol
TCFL4	6945	hgnc_prev_symbol
TCFL5	10732	hgnc_symbol
TCGAP	115703	hgnc_alias
TCGF	3558	hgnc_alias
TCHH	7062	hgnc_symbol
TCHHL1	126637	hgnc_symbol
TCHP	84260	hgnc_symbol
TCI	6947	hgnc_alias
TCII-R	51293	hgnc_alias
TCIM	56892	hgnc_symbol
TCIRG1	10312	hgnc_symbol
TCL	57381	hgnc_alias
TCL1	8115	hgnc_alias
TCL1A	8115	hgnc_symbol
TCL1B	9623	hgnc_symbol
TCL1C	4515	hgnc_alias
TCL3	3195	hgnc_prev_symbol
TCL5	6886	hgnc_prev_symbol
TCL6	27004	hgnc_symbol
TCL6148	27004	hgnc_alias
TCL6E1	27004	hgnc_alias
TCLLNC1	100462797	hgnc_alias
TCN1	6947	hgnc_symbol
TCN2	6948	hgnc_symbol
TCN2R	51293	hgnc_alias
TCN3	2694	hgnc_alias
TCOF1	6949	hgnc_symbol
TCONS_00000027	339535	hgnc_alias
TCONS_00000112	102800316	hgnc_alias
TCONS_00000361	101929184	hgnc_alias
TCONS_00000366	104266961	hgnc_alias
TCONS_00000513	400752	hgnc_alias
TCONS_00001221	124904470	hgnc_alias
TCONS_00001428	100750325	hgnc_alias
TCONS_00001552	103695366	hgnc_alias
TCONS_00001798	107985257	hgnc_alias
TCONS_00002860	106144568	hgnc_alias
TCONS_00002938	102724515	hgnc_alias
TCONS_00003049	104326193	hgnc_alias
